x,y,z,Bx,By,Bz
188,138,2,-6560.5161,-5558.0483,-17956.4004
190,138,2,-7490.8643,-4115.6479,-15588.6719
190,136,2,-8682.0459,-2678.0562,-16645.7285
188,136,2,-8100.2783,-3848.804,-19669.7598
186,136,2,-6699.9482,-5334.4761,-22343.375
184,136,2,-4514.7119,-6941.5503,-22848.6719
182,136,2,-1788.576,-8477.7061,-22883.5195
180,136,2,1102.234,-9737.4023,-22893.1992
178,136,2,3928.136,-10658.1338,-22900.9434
176,136,2,6598.98,-11237.498,-22887.3926
174,136,2,9043.8486,-11483.9082,-22864.1602
172,136,2,11158.166,-11393.7578,-22678.3047
170,136,2,12733.9883,-10968.25,-20527.4082
168,136,2,13433.5518,-10214.5957,-17154.8965
166,136,2,13432.3506,-9183.2803,-13693.3281
164,136,2,12877.0264,-8029.3604,-10659.6162
162,136,2,11870.9521,-6839.3799,-8191.2158
160,136,2,10781.9404,-5716.7119,-6278.4478
160,134,2,11664.208,-4079.5881,-7279.3599
162,134,2,12785.6738,-4732.2739,-9515.4404
164,134,2,13611.4482,-5351.3042,-12398.1436
166,134,2,13954.0186,-5881.3862,-15929.4082
168,134,2,13897.5244,-6268.4302,-19867.2324
170,134,2,13152.2842,-6475.1743,-22742.1914
172,134,2,11374.5264,-6495.6079,-22871.9043
174,134,2,8993.3643,-6332.1362,-22906.752
176,134,2,6294.874,-5969.1323,-22914.4961
178,134,2,3357.186,-5417.4141,-22924.1758
180,134,2,260.834,-4664.9619,-22929.9844
182,134,2,-2860.76,-3806.7341,-22914.4961
184,134,2,-5726.3281,-2860.76,-22895.1367
186,134,2,-7910.3623,-1941.23,-22833.1836
188,134,2,-9127.9883,-1167.142,-20730.6875
190,134,2,-9472.9619,-586.576,-17228.4648
190,132,2,-9684.5146,1810.212,-17019.375
188,132,2,-9452.5283,1996.5221,-20436.416
186,132,2,-8385.1523,2135.9541,-22809.9512
184,132,2,-6353.772,2128.7419,-22893.1992
182,132,2,-3557.9202,1900.3621,-22918.3672
180,132,2,-436.326,1509.712,-22920.3047
178,132,2,2729.7419,997.66,-22929.9844
176,132,2,5764.792,443.538,-22933.8555
174,132,2,8570.2598,-121.402,-22918.3672
172,132,2,11060.8047,-668.312,-22891.2637
170,132,2,13020.0645,-1204.4041,-22819.6328
168,132,2,13890.3125,-1705.6381,-20719.0723
166,132,2,13996.0879,-2099.894,-16796.7363
164,132,2,13823.0,-2322.2642,-13219.0078
162,132,2,13153.4863,-2349.9102,-10216.2715
160,132,2,12135.3926,-2223.7,-7852.416
160,130,2,12142.6045,-501.234,-7962.7681
162,130,2,13016.458,-170.684,-10200.7842
164,130,2,13569.3779,394.256,-12953.7764
166,130,2,13754.4863,1200.798,-16157.8555
168,130,2,13443.168,2179.2261,-19590.3848
170,130,2,12366.1758,3226.168,-22382.0957
172,130,2,10467.0166,4199.7881,-22868.0312
174,130,2,8048.5923,5041.188,-22891.2637
176,130,2,5316.4463,5733.54,-22906.752
178,130,2,2389.5759,6232.3701,-22902.8789
180,130,2,-594.99,6500.416,-22910.623
182,130,2,-3509.8401,6473.9722,-22889.3281
184,130,2,-6070.1001,6132.604,-22852.543
186,130,2,-7925.9883,5497.9482,-22085.8887
188,130,2,-8954.9004,4721.4561,-19118.0
190,130,2,-9246.9863,3973.812,-16093.9678
190,128,2,-8430.8281,5579.6841,-14669.0723
188,128,2,-8053.4004,6597.7783,-17081.3281
186,128,2,-7072.5684,7668.7603,-19588.4473
184,128,2,-5446.2622,8605.1182,-21816.7832
182,128,2,-3238.188,9269.8242,-22749.9355
180,128,2,-674.322,9578.7383,-22842.8633
178,128,2,2030.178,9511.4258,-22858.3516
176,128,2,4691.4062,9119.5742,-22846.7363
174,128,2,7202.3843,8418.8086,-22808.0156
172,128,2,9438.1045,7462.0161,-22147.8398
170,128,2,11224.2764,6291.2681,-20217.6484
168,128,2,12420.2666,5001.522,-17600.1758
166,128,2,12958.7627,3714.1802,-14789.1035
164,128,2,12913.0859,2581.896,-12125.168
162,128,2,12468.3467,1669.578,-9745.8242
160,128,2,11798.832,1006.074,-7730.4478
160,126,2,11203.8418,2173.2161,-7242.5762
162,126,2,11654.5918,2996.5859,-8944.3203
164,126,2,11888.9824,4036.3162,-10882.2559
166,126,2,11769.9844,5271.9722,-13000.2402
168,126,2,11176.1963,6613.4043,-15180.1758
170,126,2,10048.7197,7941.6143,-17218.7832
172,126,2,8446.4541,9131.5938,-18963.1191
174,126,2,6470.3662,10072.7598,-20252.4961
176,126,2,4271.9082,10718.2344,-21009.4727
178,126,2,1913.584,11039.168,-21226.3047
180,126,2,-424.306,11005.5117,-20870.0801
182,126,2,-2632.3801,10601.6406,-19977.584
184,126,2,-4530.3379,9867.2178,-18593.3437
186,126,2,-5982.354,8882.7803,-16860.623
188,126,2,-6928.3281,7772.1323,-14951.7275
190,126,2,-7403.1182,6668.6963,-13054.4482
190,124,2,-6406.6602,7228.8281,-11503.7119
188,124,2,-5897.0122,8262.5479,-12949.9043
186,124,2,-5017.1479,9298.6719,-14390.2881
184,124,2,-3755.0481,10220.6064,-15673.8555
182,124,2,-2129.9441,10934.5938,-16709.6152
180,124,2,-264.44,11351.6885,-17387.2168
178,124,2,1753.718,11443.04,-17660.1914
176,124,2,3773.0781,11196.6299,-17489.8242
174,124,2,5689.0659,10634.0938,-16903.2168
172,124,2,7410.3301,9785.4824,-15917.792
170,124,2,8841.9121,8708.4902,-14576.1436
168,124,2,9887.6523,7486.0562,-13015.7275
166,124,2,10519.9043,6222.7539,-11323.6641
164,124,2,10774.7285,5031.5723,-9660.6396
162,124,2,10725.4463,3959.3882,-8073.1201
160,124,2,10475.4307,3062.696,-6638.5439
160,122,2,9691.7266,3616.8181,-5974.4961
162,122,2,9781.876,4496.6821,-7147.7119
164,122,2,9697.7363,5502.7559,-8404.1758
166,122,2,9365.9844,6603.7881,-9705.168
168,122,2,8739.7422,7737.2739,-10996.4795
170,122,2,7797.374,8821.4785,-12179.376
172,122,2,6568.9302,9769.8564,-13195.7764
174,122,2,5085.6621,10518.7021,-13958.5596
176,122,2,3462.9622,11009.1182,-14409.6475
